id,trade_code,name
4445,005659,南方恒指ETF联接C
4446,005660,嘉实资源精选股票A
4447,005661,嘉实资源精选股票C
4448,005662,嘉实金融精选股票A
4449,005663,嘉实金融精选股票C
4450,005664,鹏扬景欣混合A
4451,005665,鹏扬景欣混合C
4452,005666,上银慧佳盈债券
4453,005667,易方达富财纯债
4454,005668,融通新能源汽车主题精选混合
4455,005669,前海开源公用事业股票
4456,005670,嘉实致兴定开债发起式
4457,005671,前海联合研究优选混合A
4458,005672,前海联合研究优选混合C
4459,005674,诺德消费升级混合
4460,005675,易方达恒生国企ETF联接C
4461,005676,易方达标普消费品指数C
4462,005677,安信永盛定开债券
4463,005678,安信尊享添益债券A
4464,005679,财通鑫盛6个月定开
4465,005680,财通资管价值成长混合
4466,005682,财通资管消费精选混合
4467,005683,国寿安保华兴灵活配置混合
4468,005684,财通鸿睿12个月定开债A
4469,005685,财通鸿睿12个月定开债C
4470,005686,财通瑞享12个月定开
4471,005689,中银医疗保健混合
4472,005690,中银安享债券
4473,005691,南方中证100指数C
4474,005692,广发全指工业ETF联接C
4475,005693,广发中证军工ETF联接C
4476,005694,华富恒玖3个月定开债A
4477,005695,华安睿明两年定开混合A
4478,005696,华安睿明两年定开混合C
4479,005698,华夏全球科技先锋混合
4480,005699,工银新经济人民币
4481,005700,工银新经济美元
4482,005701,上投摩根香港精选港股通
4483,005702,恒生前海港股通高股息指数
4484,005703,永赢增益债券A
4485,005704,永赢增益债券C
4486,005705,永赢恒益债券
4487,005706,兴业龙腾双益平衡混合
4488,005707,富国港股通量化精选股票型
4489,005708,国联安远见成长混合
4490,005709,华安鼎益债券A
4491,005710,兴业嘉润3个月定开债
4492,005711,永赢惠添利灵活配置混合
4493,005712,兴全祥泰定期开放债券
4494,005713,中融季季红定开债A
4495,005714,中融季季红定开债C
4496,005715,人保纯债一年定开A
4497,005716,人保纯债一年定开C
4498,005717,兴业机遇债券
4499,005719,招商招诚定开债发起式
4500,005720,前海开源乾盛定开债A
4501,005721,前海开源乾盛定开债C
4502,005722,前海联合泓瑞定开债券
4503,005723,中融聚安3个月定开债
4504,005724,交银致远智投混合
4505,005725,国投瑞银恒泽中短债A
4506,005726,国泰价值精选灵活配置混合
4507,005727,嘉实中创400ETF联接C
4508,005728,华宝绿色主题混合
4509,005729,南方人工智能混合
4510,005730,国泰江源优势精选混合
4511,005731,财通睿智6个月定开债
4512,005732,富国臻选成长灵活配置混合
4513,005733,华夏上证50ETF联接C
4514,005734,华夏沪港通恒生ETF联接C
4515,005735,MSCI中国A股国际通联接
4516,005736,中欧兴华债券
4517,005737,博时上证50ETF联接C
4518,005738,长城智能产业灵活配置混合
4519,005739,富国转型机遇混合
4520,005740,易方达恒信定期开放债券
4521,005741,南方君信混合
4522,005742,南方成安优选混合
4523,005743,长安裕隆混合A
4524,005744,长安裕隆混合C
4525,005745,广发汇康定期开放债券
4526,005746,国泰聚利价值定开混合
4527,005747,华安MSCI中国A股联接A
4528,005748,华安MSCI中国A股联接C
4529,005749,银河庭芳3个月定开债券
4530,005750,平安双债添益债券A
4531,005751,平安双债添益债券C
4532,005752,金鹰添盛定开债券
4533,005753,泰达宏利金利债券
4534,005754,平安短债A
4535,005755,平安短债C
4536,005756,平安短债E
4537,005757,长江汇聚量化多因子
4538,005758,中融量化精选(FOF)A
4539,005759,中融量化精选(FOF)C
4540,005760,富国周期优势混合
4541,005761,招商MSCI中国A股国际通A
4542,005762,招商MSCI中国A股国际通C
4543,005763,中欧电子信息产业沪港深股票
4544,005764,中欧潜力价值灵活配置混合C
4545,005765,中欧明睿新常态混合C
4546,005766,平安合瑞定开债
4547,005769,南方共享经济混合
4548,005770,信达澳银中证沪港深高股息精选
4549,005771,银华可转债债券
4550,005772,工银瑞景定开发起式债券
4551,005774,华夏产业升级混合
4552,005775,中加转型动力混合A
4553,005776,中加转型动力混合C
4554,005777,广发科技动力股票
4555,005778,广发汇元纯债定开债
4556,005779,鑫元常利定开债
4557,005780,鑫元增利定开债发起式
4558,005781,华富富瑞3个月定开债
4559,005782,创金合信汇益纯债一年定开债A
4560,005783,创金合信汇益纯债一年定开债C
4561,005784,创金汇誉六个月定开债A
4562,005785,创金汇誉六个月定开债C
4563,005786,中邮纯债汇利定开债
4564,005787,中欧新趋势混合C
4565,005788,南方MSCI中国A股联接A
4566,005789,南方MSCI中国A股联接C
4567,005790,银河景行3个月定开债
4568,005791,华夏鼎福三个月定开债A
4569,005792,华夏鼎福三个月定开债C
4570,005793,华富可转债债券
4571,005794,银华心怡灵活配置混合
4572,005795,博时中证500指数增强C
4573,005796,嘉实新添荣定期混合A
4574,005797,嘉实新添荣定期混合C
4575,005799,创金合信春来回报A
4576,005800,创金合信春来回报C
4577,005801,工银印度基金美元
4578,005802,添富智能制造股票
4579,005803,广发京津冀ETF联接A
4580,005804,广发京津冀ETF联接C
4581,005805,华泰柏瑞医疗健康混合
4582,005806,华泰柏瑞国企整合
4583,005807,安信复兴100指数A
4584,005808,安信复兴100指数C
4585,005809,前海开源裕源(FOF)
4586,005810,南方瑞祥一年混合A
4587,005811,南方瑞祥一年混合C
4588,005812,鹏华产业精选
4589,005813,华安CES港股通ETF联接A
4590,005814,华安CES港股通ETF联接C
4591,005815,农银汇理睿选灵活配置混合
4592,005816,国泰农惠定期开放债券
4593,005817,金元顺安沣顺定开债
4594,005818,金元顺安沣泰定开债发起式
4595,005819,国泰优势行业混合
4596,005820,博时富兴纯债3个月定开债发起式
4597,005821,万家新机遇龙头企业混合
4598,005822,国富恒裕6个月定开债
4599,005823,泰康颐享混合A
4600,005824,泰康颐享混合C
4601,005825,申万菱信智能驱动股票
4602,005826,华夏潜龙精选股票
4603,005827,易方达蓝筹精选混合
4604,005828,长江乐越定开债
4605,005829,建信MSCI联接A
4606,005830,建信MSCI联接C
4607,005831,鹏华尊悦发起式定开债券
4608,005832,景顺MSCI中国A股国际通联接
4609,005833,工银红利优享混合A
4610,005834,工银红利优享混合C
4611,005835,招商稳祯定期开放混合
4612,005840,富国产业驱动混合
4613,005841,富国尊利纯债定开债
4614,005842,海富通弘丰定开债券
4615,005844,东方人工智能主题混合
4616,005845,长城久荣纯债定开
4617,005846,宝盈盈泰纯债债券A
4618,005847,富国沪港深业绩驱动混合型
4619,005848,银华裕利混合发起式
4620,005849,鑫元合利定开债发起式
4621,005850,财通量化价值优选混合
4622,005851,财通新视野灵活配置混合A
4623,005852,中银添利债券发起C
4624,005853,财通聚利纯债债券
4625,005854,财通汇利纯债
4626,005855,中科沃土沃瑞混合A
4627,005856,中科沃土沃瑞混合C
4628,005857,汇添富鑫成定开债A
4629,005858,汇添富鑫成定开债C
4630,005859,南方固胜定期开放混合
4631,005860,中金新丰灵活配置A
4632,005861,中金新丰灵活配置C
4633,005862,华夏鼎禄三个月定开债券A
4634,005863,华夏鼎禄三个月定开债券C
4635,005864,国投瑞银顺达纯债债券
4636,005865,浦银安盛量化多策略混合A
4637,005866,浦银安盛量化多策略混合C
4638,005867,国泰沪深300指数C
4639,005868,平安MSCI中国A股ETF
4640,005869,平安MSCI中国A股ETF
4641,005870,鹏华沪深300指数增强
4642,005871,天弘荣享定开债
4643,005872,太平恒利纯债
4644,005873,建信创业板ETF联接A
4645,005874,建信创业板ETF联接C
4646,005875,易方达中盘成长混合
4647,005876,易方达鑫转增利混合A
4648,005877,易方达鑫转增利混合C
4649,005878,博时产业新动力混合C
4650,005879,中加颐兴定开债券
4651,005880,建信上证50ETF联接A
4652,005881,建信上证50ETF联接C
4653,005882,财通资管鸿达纯债E
4654,005883,华宝港股通香港精选混合
4655,005884,平安合悦定开债
4656,005885,金鹰信息产业股票C
4657,005886,华夏鼎沛债券A
4658,005887,华夏鼎沛债券C
4659,005888,华夏新兴消费混合A
4660,005889,华夏新兴消费混合C
4661,005892,先锋汇盈纯债A
4662,005893,先锋汇盈纯债C
4663,005894,华夏优势精选股票
4664,005895,平安合丰定开债
4665,005896,平安合慧定开债
4666,005897,平安合颖定开债
4667,005898,浦银安盛盛泽定开债券
4668,005899,国投瑞银品牌优势混合
4669,005900,国投瑞银行业先锋混合
4670,005901,诺安汇利灵活配置混合A
4671,005902,诺安汇利灵活配置混合C
4672,005903,泰达宏利绩优混合
4673,005904,华泰保兴成长优选A
4674,005905,华泰保兴成长优选C
4675,005906,招商丰茂灵活混合发起式A
4676,005907,招商丰茂灵活混合发起式C
4677,005908,华泰保兴尊利债券A
4678,005909,华泰保兴尊利债券C
4679,005910,广发龙头优选混合
4680,005911,广发双擎升级混合
4681,005912,广发全球收益(QDII)人
4682,005913,广发全球收益(QDII)人
4683,005914,景顺长城智能生活混合
4684,005915,先锋安盈纯债A
4685,005916,先锋安盈纯债C
4686,005917,广发汇誉3个月定开债
4687,005918,天弘沪深300指数C
4688,005919,天弘中证500指数C
4689,005920,富国颐利纯债债券
4690,005921,农银汇理金鑫3个月定开债
4691,005922,圆信永丰中高等级债
4692,005923,华富恒悦定期开放债券A
4693,005924,华富恒悦定期开放债券C
4694,005927,创金合信新能源汽车股票A
4695,005928,创金合信新能源汽车股票C
4696,005929,创金合信汇利纯债三年定开债A
4697,005930,创金合信汇利纯债三年定开债C
4698,005931,中融恒裕纯债A
4699,005932,中融恒裕纯债C
4700,005933,前海联合先进制造混合A
4701,005934,前海联合先进制造混合C
4702,005935,前海联合润丰混合C
4703,005936,申万菱信安泰惠利纯债A
4704,005937,工银精选金融地产混合A
4705,005938,工银精选金融地产混合C
4706,005939,工银新能源汽车混合A
4707,005940,工银新能源汽车混合C
4708,005943,工银聚福混合A
4709,005944,工银聚福混合C
4710,005945,工银可转债优选债券A
4711,005946,工银可转债优选债券C
4712,005947,德邦民裕进取量化混合A
4713,005948,德邦民裕进取量化混合C
4714,005949,鑫元行业轮动混合A
4715,005950,鑫元行业轮动混合C
4716,005951,民生加银恒益纯债A
4717,005952,民生加银恒益纯债C
4718,005953,人保转型新动力混合A
4719,005954,人保转型新动力混合C
4720,005955,易方达鑫转添利混合A
4721,005956,易方达鑫转添利混合C
4722,005957,华夏聚丰混合(FOF)A
4723,005958,华夏聚丰混合(FOF)C
4724,005959,财通新视野灵活配置混合C
4725,005960,博时量化价值股票A
4726,005961,博时量化价值股票C
4727,005962,宝盈人工智能股票A
4728,005963,宝盈人工智能股票C
4729,005964,中欧安财定开债发起式
4730,005965,安信中证500指数增强A
4731,005966,安信中证500指数增强C
4732,005967,鹏华创新驱动混合
4733,005968,创金合信工业周期股票A
4734,005969,创金合信工业周期股票C
4735,005970,国泰消费优选股票
4736,005971,平安惠锦债券
4737,005972,交银裕如纯债债券A
4738,005973,交银裕如纯债债券C
4739,005974,东方红配置精选混合A
4740,005975,东方红配置精选混合C
4741,005976,长信稳进资产配置(FOF)
4742,005977,中信保诚至兴混合A
4743,005978,中信保诚至兴混合C
4744,005979,南方合顺多资产(FOF)A
4745,005980,南方合顺多资产(FOF)C
4746,005983,上投摩根核心精选
4747,005988,兴业纯债一年定开债A
4748,005989,兴业纯债一年定开债C
4749,005990,申万菱信安泰惠利纯债C
4750,005992,光大保德信超短债A
4751,005993,光大保德信超短债C
4752,005994,国投中证500指数量化增强A
4753,005995,国投瑞银顺泓债券
4754,005996,国投瑞银顺昌纯债债券
4755,005997,天弘裕利灵活配置混合C
4756,005998,嘉实深证基本面120联接C
4757,005999,嘉实中证金融地产ETF联接C
4758,006002,工银医药健康股票A
4759,006003,工银医药健康股票C
4760,006004,工银添祥一年定开债券
4761,006005,诺安鼎利混合A
4762,006006,诺安鼎利混合C
4763,006007,诺安积极配置混合A
4764,006008,诺安积极配置混合C
4765,006009,国融融银灵活配置混合A
4766,006010,国融融银灵活配置混合C
4767,006011,中信保诚稳鸿A
4768,006012,中信保诚稳鸿C
4769,006013,易方达鑫转招利混合A
4770,006014,易方达鑫转招利混合C
4771,006015,华安信用四季红债券C
4772,006016,平安惠安债券
4773,006017,申万菱信安泰聚利A
4774,006018,申万菱信安泰聚利C
4775,006019,广发景智纯债
4776,006020,广发沪深300指数增强A
4777,006021,广发沪深300指数增强C
4778,006022,富国大盘价值量化混合
4779,006025,诺安优化配置混合
4780,006026,东吴鼎泰纯债债券
4781,006027,国投瑞银顺祥债券
4782,006028,长江乐逸定开债券
4783,006029,鹏华尊享定开债发起式
4784,006030,南方昌元转债A
4785,006031,南方昌元C
4786,006034,富国MSCI中国A股国际通
4787,006035,中融恒惠纯债A
4788,006036,中融恒惠纯债C
4789,006037,国泰瑞和纯债债券
4790,006038,大成景恒混合C
4791,006039,国富估值优势混合
4792,006040,安信永瑞定开债券
4793,006042,上投摩根尚睿混合(FOF)
4794,006043,永赢惠益债券A
4795,006044,永赢惠益债券C
4796,006046,兴业聚名灵活配置混合
4797,006047,长信稳健纯债债券E
4798,006048,长城中证500指数增强
4799,006049,恒越研究精选混合A/B
4800,006051,鹏扬核心价值灵活配置A
4801,006052,鹏扬核心价值灵活配置C
4802,006053,中航瑞景3个月定开A
4803,006054,中航瑞景3个月定开C
4804,006055,鹏扬淳合债券
4805,006057,鹏华丰和债券(LOF)C
4806,006058,民生加银新兴成长混合
4807,006059,鹏扬泓利债券A
4808,006060,鹏扬泓利债券C
4809,006061,红土创新增强收益债券A
4810,006063,景顺长城MSCI中国A股国际通
4811,006064,红土创新增强收益债券C
4812,006065,景顺长城景泰稳利定开债C
4813,006066,中加颐睿纯债债券A
4814,006067,中加颐睿纯债债券C
4815,006068,中加颐信纯债债券A
4816,006069,中加颐信纯债债券C
4817,006070,银河沃丰债券
4818,006071,银河睿嘉债券A
4819,006072,民生加银创新成长混合
4820,006073,人保鑫瑞中短债债券A
4821,006074,人保鑫瑞中短债债券C
4822,006075,博时标普500ETF联接C
4823,006076,创金合信恒利超短债债券A
4824,006077,创金合信恒利超短债债券C
4825,006078,创金合信汇远定开债A
4826,006079,创金合信汇远定开债C
4827,006080,海富通电子传媒股票C
4828,006081,海富通电子传媒股票A
4829,006082,鑫元全利A
4830,006083,鑫元全利C
4831,006084,融通研究优选混合
4832,006085,万家新机遇价值驱动C
4833,006086,银河睿丰定开债券
4834,006087,华泰柏瑞中证500ETF联接C
4835,006088,永赢润益债券A
4836,006089,永赢润益债券C
4837,006090,前海开源鼎康债券A
4838,006091,前海开源鼎康债券C
4839,006092,永赢荣益债券A
4840,006093,永赢荣益债券C
4841,006094,永赢泰益债券A
4842,006095,永赢泰益债券C
4843,006096,中金浙金6个月定开债
4844,006098,华宝券商ETF联接
4845,006099,泰达宏利泽利债券
4846,006100,平安优势产业混合A
4847,006101,平安优势产业混合C
4848,006102,浙商丰利增强债券
4849,006103,凯石淳行业精选混合A
4850,006104,华泰柏瑞量化智慧混合C
4851,006105,泰达宏利印度(QDII)
4852,006107,招商添利6个月定开债发起式A
4853,006108,招商添利6个月定开债发起式C
4854,006109,富荣价值精选混合A
4855,006110,富荣价值精选混合C
4856,006111,泰康弘实3月定开混合
4857,006112,易方达恒惠定开债
4858,006113,汇添富创新医药混合
4859,006114,人保鑫利债券A
4860,006115,人保鑫利债券C
4861,006116,国泰丰祺纯债债券
4862,006118,天弘瑞享定期开放债
4863,006119,银华中证央企结构调整ETF
4864,006120,中融聚明定期开放债券
4865,006121,华安双核驱动混合
4866,006122,华安低碳生活混合
4867,006125,平安大华鼎兴定开混合A
4868,006126,平安大华鼎兴定开混合C
4869,006127,华宝香港中小C
4870,006128,银河和美生活混合
4871,006129,华安中证500低波ETF联接A
4872,006130,华安中证500低波ETF联接C
4873,006131,华泰柏瑞沪深300ETF联
4874,006132,万家智造优势混合A
4875,006133,万家智造优势混合C
4876,006134,富国金融债债券型
4877,006135,长江乐鑫定开债
4878,006136,广发估值优势混合
4879,006137,广发汇立定期开放债券
4880,006138,国联安价值优选股票
4881,006140,广发集嘉债券A
4882,006141,广发集嘉债券C
4883,006142,鑫元淳利定期开放债券
4884,006145,前海开源鼎欣债券A
4885,006146,前海开源鼎欣债券C
4886,006149,南方赢元
4887,006150,招商添利两年债券
4888,006151,南方交元债券
4889,006152,国联安增鑫纯债A
4890,006153,国联安增鑫纯债C
4891,006154,华安制造先锋混合
4892,006155,新华家盈双利混合A
4893,006156,新华家盈双利混合C
4894,006157,财通量化核心优选混合
4895,006158,博时荣享回报混合A
4896,006159,博时荣享回报混合C
4897,006160,博道启航混合A
4898,006161,博道启航混合C
4899,006162,财通资管积极收益债券E
4900,006163,融通增辉定开债券发起式
4901,006164,融通通捷债券
4902,006165,建信中证1000指数增强A
4903,006166,建信中证1000指数增强C
4904,006167,德邦乐享生活混合A
4905,006168,德邦乐享生活混合C
4906,006169,工银瑞福纯债债券A
4907,006170,工银瑞福纯债债券C
4908,006171,鹏扬淳利定期开放债券
4909,006172,万家鑫悦纯债A
4910,006173,万家鑫悦纯债C
4911,006174,长信稳裕三个月定开债
4912,006177,中信保诚稳达A
4913,006178,中信保诚稳达C
4914,006179,富国品质生活混合
4915,006180,中加颐合纯债债券
4916,006181,格林伯锐灵活配置A
4917,006182,格林伯锐灵活配置C
4918,006183,南方泽元
4919,006184,格林泓鑫纯债A
4920,006185,格林泓鑫纯债C
4921,006186,永赢盈益债券A
4922,006187,永赢盈益债券C
4923,006188,华泰保兴尊颐定开
4924,006189,国金量化添利
4925,006190,前海开源裕瑞混合C
4926,006191,华夏鼎通债券A
4927,006192,华夏鼎通债券C
4928,006193,鑫元核心资产A
4929,006194,鑫元核心资产C
4930,006195,国金量化多因子
4931,006196,华夏中证央企ETF联接A
4932,006197,华夏中证央企ETF联接C
4933,006199,长盛同锦研究精选混合
4934,006200,平安大华鼎诚混合
4935,006201,景顺长城量化先锋混合
4936,006202,交银核心资产混合
4937,006203,新疆前海联合泳祺纯债A
4938,006204,新疆前海联合泳祺纯债C
4939,006205,汇添富沪港深优势定开
4940,006206,融通增悦债券
4941,006207,泰康裕泰债券A
4942,006208,泰康裕泰债券C
4943,006209,中信保诚新蓝筹混合
4944,006210,东方臻宝纯债债券A
4945,006211,东方臻宝纯债债券C
4946,006212,东方臻选纯债债券A
4947,006213,东方臻选纯债债券C
4948,006214,平安500ETF联接A
4949,006215,平安500ETF联接C
4950,006216,前海开源价值成长混合A
4951,006217,前海开源价值成长混合C
4952,006218,富国生物医药科技混合
4953,006219,海富通鼎丰定开债券
4954,006220,工银上证50ETF联接A
4955,006221,工银上证50ETF联接C
4956,006222,平安惠兴债券
4957,006223,交银创新成长混合
4958,006224,中银中债3-5年期农发行债
4959,006225,人保量化混合A
4960,006226,人保量化混合C
4961,006227,华宝科技先锋混合
4962,006228,中欧医疗创新股票A
4963,006229,中欧医疗创新股票C
4964,006230,鹏华研究驱动混合
4965,006231,国融融君混合A
4966,006232,国融融君混合C
4967,006236,华泰柏瑞现代服务混合
4968,006237,永赢嘉益债券
4969,006238,中融智选质量股票A
4970,006239,中融智选质量股票C
4971,006240,中融医疗健康混合A
4972,006241,中融医疗健康混合C
4973,006243,中银双息回报混合
4974,006246,华夏中小板ETF联接A
4975,006247,华夏中小板ETF联接C
4976,006248,华夏创业板ETF联接A
4977,006249,华夏创业板ETF联接C
4978,006250,上投摩根动力精选
4979,006252,永赢消费主题A
4980,006253,永赢消费主题C
4981,006254,长城久悦债券
4982,006255,中邮中证价值回报量化策略A
4983,006256,中邮中证价值回报量化策略C
4984,006257,信达澳银先进智造股票型
4985,006258,华宸未来稳健添利债券C
4986,006262,易方达深证成指ETF联接C
4987,006263,易方达香港小型股指数C
4988,006264,平安惠轩债券
4989,006265,红土创新新科技股票
4990,006266,永赢智能领先混合A
4991,006267,诺德量化核心A
4992,006268,诺德量化核心C
4993,006269,永赢智能领先混合C
4994,006270,汇安核心成长混合A
4995,006271,汇安核心成长混合C
4996,006274,圆信永丰医药健康
4997,006275,永赢聚益债券A
4998,006276,永赢聚益债券C
4999,006277,中金瑞和A
5000,006278,中金瑞和C
5001,006279,中金瑞祥A
5002,006280,中金瑞祥C
5003,006281,万家人工智能混合
5004,006282,上投欧洲动力(QDII)
5005,006283,鹏华美国房地产美元现汇
5006,006284,浙商兴永三个月定开债发起式
5007,006285,鹏华环球发现美元现汇
5008,006286,华泰MSCI中国A股联接A
5009,006287,永赢盛益债券A
5010,006288,永赢盛益债券C
5011,006289,华夏养老2040(FOF)
5012,006290,南方养老2035(FOF)
5013,006291,南方养老2035(FOF)
5014,006292,易方达汇诚养老2043混合(FOF)
5015,006293,华泰MSCI中国A股联接C
5016,006294,万家稳健养老(FOF)
5017,006295,工银养老2035(FOF)
5018,006296,鹏华养老2035混合(FO
5019,006297,富国鑫旺稳健养老(FOF)
5020,006298,广发稳健养老(FOF)
5021,006299,恒越核心精选混合
5022,006300,华宝宝丰高等级债券A
5023,006301,华宝宝丰高等级债券C
5024,006302,银华行业轮动混合
5025,006303,中银养老一年定开(FOF)
5026,006304,中加颐鑫纯债债券
5027,006305,银华尊和养老2035混合(FOF)
5028,006306,泰达宏利泰和平衡养老(FOF)
5029,006307,嘉实养老2040混合(FO
5030,006308,汇添富全球消费混合人民币A
5031,006309,汇添富全球消费混合人民币C
5032,006310,汇添富全球消费混合美元现汇
5033,006311,中金可转债A
5034,006312,中金可转债C
5035,006314,中融策略优选混合A
5036,006315,中融策略优选混合C
5037,006316,平安惠诚纯债债券
5038,006317,华富恒裕纯债债券A
5039,006318,华富恒裕纯债债券C
5040,006319,易方达安瑞短债A
5041,006320,易方达安瑞短债C
5042,006321,中欧预见养老2035(FO
5043,006322,中欧预见养老2035(FO
5044,006323,合煦智远嘉选混合A
5045,006324,合煦智远嘉选混合C
5046,006325,招商添荣3个月定开债A
5047,006326,招商添荣3个月定开债C
5048,006327,易方达中证海外联接人民币A
5049,006328,易方达中证海外联接人民币C
5050,006329,易方达中证海外联接美元A
5051,006330,易方达中证海外联接美元C
5052,006331,中银国有企业债C
5053,006332,招商金鸿债券A
5054,006333,招商金鸿债券C
5055,006334,万家鑫然纯债A
5056,006335,万家鑫然纯债C
5057,006337,华安安浦债券A
5058,006338,华安安浦债券C
5059,006340,国泰民安增益纯债C
5060,006341,中金MSCI质量A
5061,006342,中金MSCI质量C
5062,006343,中金MSCI低波动A
5063,006344,中金MSCI低波动C
5064,006346,安信量化优选股票A
5065,006347,安信量化优选股票C
5066,006348,银华盛利混合发起式
5067,006349,中金MSCI中国A股价值指
5068,006350,中金MSCI中国A股价值指数C
5069,006351,中金MSCI中国A股红利指数A
5070,006352,中金MSCI中国A股红利指数C
5071,006353,东方红核心优选定开混合
5072,006355,华宝香港大盘C
5073,006356,国融稳融债券A
5074,006357,国融稳融债券C
5075,006358,前海联合泳盛纯债A
5076,006359,前海联合泳盛纯债C
5077,006360,财通鸿益中短债债券A
5078,006361,财通鸿益中短债债券C
5079,006362,凯石涵行业精选混合A
5080,006363,建信深证基本面60ETF联接C
5081,006364,招商丰韵混合A
5082,006365,招商丰韵混合C
5083,006366,兴业安保优选混合
5084,006367,交银裕祥纯债债券A
5085,006368,交银裕祥纯债债券C
5086,006369,弘毅远方国企转型升级混合
5087,006373,国富全球科技互联混合人民币
5088,006374,国富全球科技互联混合美元现汇
5089,006375,万家鑫意纯债A
5090,006376,万家鑫意纯债C
5091,006377,广发趋势动力混合
5092,006378,广发汇宏6个月定开债
5093,006381,华夏恒生ETF联接C
5094,006382,华夏中证500ETF联接C
5095,006383,招商添盈纯债A
5096,006384,招商添盈纯债C
5097,006385,华泰保兴研究智选A
5098,006386,华泰保兴研究智选C
5099,006387,宝盈安泰短债债券A
5100,006388,宝盈安泰短债债券C
5101,006389,金鹰添祥中短债A
5102,006390,金鹰添祥中短债C
5103,006391,信达安和纯债
5104,006392,中信保诚创新成长混合
5105,006393,招商添德3个月定开债A
5106,006394,招商添德3个月定开债C
5107,006395,华夏上证50AH优选指数C
5108,006396,长信双利优选混合E
5109,006397,长信内需成长混合E
5110,006398,宝盈祥颐定期开放混合A
5111,006399,宝盈祥颐定期开放混合C
5112,006401,先锋量化优选混合A
5113,006402,先锋量化优选混合C
5114,006403,银河睿嘉债券C
5115,006404,浦银安盛盛融定开债券
5116,006405,华富恒盛纯债债券A
5117,006406,华富恒盛纯债债券C
5118,006407,银河君欣债券C
5119,006408,汇添富消费升级混合
5120,006409,富国中债国开行债A
5121,006410,富国中债国开行债C
5122,006411,中加颐智纯债债券
5123,006412,平安合锦定开债
5124,006413,中信建投北京50ETF联接A
5125,006414,中信建投北京50ETF联接
5126,006415,银华中短政策金融债定开债
5127,006416,方正富邦丰利债券A
5128,006417,方正富邦丰利债券C
5129,006418,华安安泰定开债发起式
5130,006419,人保优势产业混合A
5131,006420,人保优势产业混合C
5132,006421,中银弘享债券
5133,006422,嘉合磐稳纯债A
5134,006423,嘉合磐稳纯债C
5135,006424,嘉合锦程混合A
5136,006425,嘉合锦程混合C
5137,006427,招商添悦纯债A
5138,006428,招商添悦纯债C
5139,006430,凯石澜龙头经济定开混合
5140,006431,汇安鼎利纯债A
5141,006432,汇安鼎利纯债C
5142,006433,平安鑫利混合C
5143,006434,鹏华3个月中短债A
5144,006436,浦银安盛中短债A
5145,006437,浦银安盛中短债C
5146,006438,博时央调ETF联接A
5147,006439,博时央调ETF联接C
5148,006442,东兴品牌精选混合C
5149,006443,永赢裕益债券A
5150,006444,永赢裕益债券C
5151,006445,华夏全球聚享A人民币
5152,006446,华夏全球聚享A美元现汇
5153,006447,华夏全球聚享A美元现钞
5154,006448,华夏全球聚享C人民币
5155,006449,浙商汇金量化精选混合
5156,006450,嘉实致盈债券
5157,006451,华富恒定久期国开债A
5158,006452,华富恒定久期国开债C
5159,006453,中加瑞利纯债债券A
5160,006454,中加瑞利纯债债券C
5161,006455,人保福睿18个月定开债
5162,006456,鹏华3个月中短债C
5163,006457,平安估值优势混合A
5164,006458,平安估值优势混合C
5165,006459,人保鑫裕增强A
5166,006460,人保鑫裕增强C
5167,006461,人保福泽一年定期开放债券
5168,006462,信达澳银新起点定期开放混合
5169,006463,信达澳银新征程定开混合C
5170,006464,浦银安盛普益纯债A
5171,006465,浦银安盛普益纯债C
5172,006470,工银目标收益一年定开A
5173,006471,华润元大润鑫债券C
5174,006472,海富通聚丰纯债
5175,006473,招商中债1-5年进出口行A
5176,006474,招商中债1-5年进出口行C
5177,006475,国泰嘉睿纯债债券
5178,006476,南方原油C
5179,006477,中邮沪港深精选混合
5180,006478,长盛多因子策略优选
5181,006479,广发纳斯达克100指数C
5182,006480,广发纳斯达克100美元现汇C
5183,006481,海富通上清所短融债券A
5184,006482,广发可转债债券A
5185,006483,广发可转债债券C
5186,006484,广发中债1-3年国开债A
5187,006485,广发中债1-3年国开债C
5188,006486,广发中证1000指数A
5189,006487,广发中证1000指数C
5190,006488,富荣富开1-3年国开债纯债
5191,006489,招商添裕纯债A
5192,006490,招商添裕纯债C
5193,006491,南方1-3年国开债A
5194,006492,南方1-3年国开债C
5195,006493,南方3-5年农发债A
5196,006494,南方3-5年农发债C
5197,006495,国联安增富一年定开债
5198,006496,银华安盈短债债券A
5199,006497,银华安盈短债债券C
5200,006500,建信润利增强债券A
5201,006501,建信润利增强债券C
5202,006502,财通集成电路产业股票A
5203,006503,财通集成电路产业股票C
5204,006504,广发汇承定期开放债券
5205,006505,永赢祥益债券A
5206,006506,永赢祥益债券C
5207,006507,前海开源裕泽(FOF)
5208,006508,国联安增裕一年定开债
5209,006509,国联安增盈纯债A
5210,006510,国联安增盈纯债C
5211,006511,博道卓远混合A
5212,006512,博道卓远混合C
5213,006513,鹏扬淳享债券A
5214,006514,鹏扬淳享债券C
5215,006515,浙商汇金短债E
5216,006516,浙商汇金短债A
5217,006517,南方吉元短债A
5218,006518,南方吉元短债C
5219,006519,汇安短债债券A
5220,006520,汇安短债债券C
5221,006521,汇安短债债券E
5222,006522,财通新兴蓝筹混合A
5223,006523,财通新兴蓝筹混合C
